"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1414",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1415",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"1416",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1417",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1418",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"1419",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"1420",NA,NA,NA,NA,NA,NA,7,8,9,10
"1421",NA,NA,NA,NA,NA,NA,7,8,9,10
"1422",NA,NA,NA,NA,NA,NA,7,8,9,10
"1423",NA,NA,NA,NA,NA,NA,7,8,9,10
"1424",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1425",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1426",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1427",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1428",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1429",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1430",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1431",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1432",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1433",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1434",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1435",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1436",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1437",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1438",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1439",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1440",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1441",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1442",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1443",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"1444",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1445",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1446",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1447",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1448",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1449",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1450",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1451",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1452",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1453",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1454",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1455",1,NA,3,NA,NA,NA,NA,NA,NA,NA
"1456",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1457",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1458",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1459",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1460",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1461",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1462",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1463",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1464",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1465",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1466",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1467",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1471",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1472",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1473",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1474",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1475",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1476",NA,2,3,4,5,NA,7,8,9,10
"1477",NA,2,3,4,5,NA,7,8,9,10
"1478",NA,2,3,4,5,NA,7,8,9,10
"1479",NA,2,NA,NA,NA,NA,NA,8,9,10
"1480",NA,2,NA,NA,NA,NA,NA,NA,9,10
"1481",NA,2,NA,NA,NA,NA,NA,NA,9,10
"1482",NA,2,3,4,5,NA,7,8,9,10
"1483",NA,2,NA,4,5,NA,7,8,9,10
"1484",NA,2,3,4,5,NA,7,8,9,10
"1485",NA,2,3,4,5,NA,7,8,9,10
"1486",NA,2,NA,4,5,NA,NA,NA,NA,10
"1487",NA,2,3,4,5,NA,7,8,9,10
"1488",NA,2,3,4,5,NA,7,8,9,10
"1489",NA,2,3,4,5,NA,7,8,9,10
"1490",NA,2,NA,4,5,NA,7,8,9,10
"1491",NA,2,NA,4,5,NA,7,8,9,10
"1492",NA,2,3,4,5,NA,7,8,9,10
"1493",NA,2,3,4,5,NA,7,8,9,10
"1494",NA,2,NA,NA,5,NA,7,8,9,10
"1495",NA,2,3,4,5,NA,7,8,9,10
"1496",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1521",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1522",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1523",NA,NA,NA,NA,NA,NA,7,8,NA,NA
"1524",NA,NA,NA,NA,NA,NA,7,8,NA,NA
"1525",NA,NA,NA,NA,NA,NA,7,8,NA,NA
"1526",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1527",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1528",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1529",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1530",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1531",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1532",NA,NA,NA,NA,NA,6,NA,8,9,10
"1533",NA,NA,NA,NA,NA,6,7,8,9,10
"1534",NA,NA,NA,NA,NA,6,7,8,9,10
"1535",NA,NA,NA,NA,NA,6,7,8,9,10
"1536",NA,NA,NA,NA,NA,6,7,8,9,10
"1537",NA,NA,NA,NA,NA,6,7,8,9,10
"1538",NA,NA,NA,NA,NA,6,7,8,9,10
"1539",NA,NA,NA,NA,NA,6,7,8,9,10
"1540",NA,NA,NA,NA,NA,6,7,8,9,10
"1541",NA,NA,NA,NA,NA,6,7,8,9,10
"1542",NA,NA,NA,NA,NA,6,7,8,9,10
"1543",NA,NA,NA,NA,NA,6,7,8,9,10
"1544",NA,NA,NA,NA,NA,6,7,8,9,10
"1545",NA,NA,NA,NA,NA,6,7,8,9,10
"1546",NA,NA,NA,NA,NA,6,7,8,9,10
"1547",NA,NA,NA,NA,NA,6,7,8,9,10
"1548",NA,NA,NA,NA,NA,6,7,8,9,10
"1549",NA,NA,NA,NA,NA,6,7,8,9,10
"1550",NA,NA,NA,NA,NA,6,7,8,9,10
"1551",NA,NA,NA,NA,NA,6,7,8,9,10
"1552",NA,NA,NA,NA,NA,6,7,8,9,10
"1553",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1554",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1555",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1556",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1557",NA,NA,NA,NA,NA,NA,NA,NA,9,NA
"1558",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1559",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1560",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1561",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1562",NA,NA,NA,NA,NA,NA,NA,8,NA,10
"1563",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1564",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1565",NA,NA,NA,NA,NA,NA,NA,8,9,10
"1566",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1567",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1568",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1569",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1570",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1571",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1572",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1573",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1574",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1575",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1576",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1577",NA,NA,NA,NA,NA,NA,NA,8,NA,NA
"1578",NA,NA,3,NA,5,NA,NA,NA,NA,NA
"1579",NA,NA,3,NA,5,NA,NA,NA,NA,NA
"1580",NA,NA,3,NA,5,NA,NA,NA,NA,NA
"1581",NA,NA,3,NA,5,NA,NA,NA,NA,NA
"1582",NA,NA,3,NA,5,NA,NA,NA,NA,NA
"1583",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1584",NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"1585",NA,NA,3,NA,5,NA,7,8,9,NA
"1586",NA,NA,3,NA,5,NA,7,8,9,NA
"1587",NA,NA,3,NA,5,NA,7,8,9,NA
"1588",NA,NA,3,NA,5,NA,7,8,9,NA
"1589",NA,NA,3,NA,5,NA,7,8,9,NA
"1590",NA,NA,3,NA,5,NA,NA,NA,9,NA
"1591",NA,NA,3,NA,5,NA,7,8,9,NA
"1592",NA,NA,3,NA,5,NA,7,8,9,NA
"1593",NA,NA,3,NA,5,NA,7,8,9,NA
"1594",NA,NA,3,NA,5,NA,NA,NA,NA,NA
"1595",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1596",NA,NA,NA,NA,NA,NA,NA,8,9,NA
"1597",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1598",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1599",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1600",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1601",NA,NA,NA,NA,NA,NA,7,8,NA,NA
"1602",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1603",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1604",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1605",NA,NA,NA,NA,NA,NA,7,NA,9,NA
"1606",NA,2,3,4,5,6,7,8,9,10
"1607",NA,2,3,4,5,6,7,8,9,10
"1608",NA,2,3,4,5,6,7,8,9,10
"1609",NA,2,3,4,5,6,7,8,9,10
"1610",NA,2,3,4,5,6,7,8,9,10
"1611",NA,NA,NA,NA,NA,6,7,8,NA,10
"1612",NA,NA,NA,4,NA,6,7,8,NA,NA
"1613",NA,2,3,4,5,6,7,8,9,10
"1614",NA,NA,NA,4,5,6,NA,8,NA,NA
"1615",NA,NA,NA,NA,NA,6,7,8,NA,10
"1616",NA,NA,NA,4,5,NA,NA,NA,NA,NA
"1617",NA,NA,NA,4,5,NA,NA,NA,9,NA
"1618",NA,NA,NA,4,5,NA,NA,NA,NA,NA
"1619",NA,NA,NA,NA,5,6,NA,NA,9,NA
"1620",NA,NA,NA,4,5,6,NA,NA,NA,NA
"1621",NA,NA,NA,4,5,6,NA,NA,NA,NA
"1622",NA,NA,NA,4,5,6,NA,NA,9,NA
"1623",NA,NA,NA,4,5,6,NA,NA,NA,10
"1624",NA,NA,NA,4,5,6,NA,NA,NA,NA
"1625",NA,NA,NA,4,5,6,NA,NA,9,NA
"1626",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1627",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1628",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1629",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1630",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1631",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1632",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1633",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1634",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1635",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1636",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1637",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1638",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1639",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1640",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1641",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1642",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1643",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1644",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1645",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1648",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1654",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1655",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1656",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1657",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,3,4,5,6,7,NA,NA,NA
"1659",NA,NA,3,4,5,6,7,NA,NA,NA
"1660",NA,NA,3,4,5,6,7,NA,NA,NA
"1661",NA,NA,NA,NA,5,6,7,NA,NA,NA
"1662",NA,NA,NA,NA,5,6,7,NA,NA,NA
"1663",NA,NA,NA,NA,5,NA,7,NA,NA,NA
"1664",NA,NA,NA,NA,5,NA,7,NA,NA,NA
"1665",NA,NA,3,4,5,6,7,NA,NA,NA
"1666",NA,NA,NA,NA,5,NA,7,NA,NA,NA
"1667",NA,NA,NA,NA,5,NA,7,NA,NA,NA
"1668",NA,NA,3,4,5,6,7,NA,NA,NA
"1669",NA,NA,3,4,5,6,7,NA,NA,NA
"1670",NA,NA,3,4,5,6,7,NA,NA,NA
"1671",NA,NA,3,4,5,6,7,NA,NA,NA
"1672",NA,NA,3,4,5,6,7,NA,NA,NA
"1673",NA,NA,3,4,5,6,7,NA,NA,NA
"1674",NA,NA,NA,4,5,6,7,NA,NA,NA
"1675",NA,NA,NA,4,5,6,7,NA,NA,NA
"1676",NA,NA,3,4,5,6,7,NA,NA,NA
"1677",NA,NA,NA,4,5,6,7,NA,NA,NA
"1678",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",1,NA,NA,NA,NA,NA,7,NA,NA,10
"1680",1,NA,NA,NA,NA,NA,7,8,NA,10
"1681",1,NA,NA,NA,NA,NA,7,8,NA,10
"1682",1,NA,NA,NA,NA,NA,7,8,NA,10
"1683",1,NA,NA,NA,NA,NA,7,8,NA,10
"1684",1,NA,NA,NA,NA,NA,7,8,NA,10
"1685",1,NA,NA,NA,NA,NA,7,8,NA,10
"1686",1,NA,NA,NA,NA,NA,7,8,NA,10
"1687",1,NA,NA,NA,NA,NA,7,8,NA,10
"1688",1,NA,NA,NA,NA,NA,7,8,NA,10
"1689",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",1,NA,NA,NA,NA,NA,7,8,NA,10
"1691",1,NA,NA,NA,NA,NA,7,8,NA,10
"1692",1,NA,NA,NA,NA,NA,7,NA,NA,NA
"1693",1,NA,NA,NA,NA,NA,7,NA,NA,NA
"1694",1,2,3,4,5,NA,NA,NA,NA,NA
"1695",1,2,3,4,NA,NA,NA,NA,NA,NA
"1696",1,2,3,4,NA,NA,NA,NA,NA,NA
"1697",1,2,3,4,5,NA,NA,NA,NA,NA
"1698",1,2,3,NA,NA,NA,NA,NA,NA,NA
"1699",1,2,3,4,5,NA,NA,NA,NA,NA
"1700",1,2,3,4,5,NA,NA,NA,NA,NA
"1701",1,2,3,4,5,NA,NA,NA,NA,NA
"1702",1,2,3,4,5,NA,NA,NA,NA,NA
"1703",1,2,3,4,5,NA,NA,NA,NA,NA
"1704",1,2,3,4,5,NA,NA,NA,NA,NA
"1705",1,2,3,4,5,NA,NA,NA,NA,NA
"1706",1,2,3,4,5,NA,NA,NA,NA,NA
"1707",1,2,3,4,5,NA,NA,NA,NA,NA
"1708",1,2,3,4,5,NA,NA,NA,NA,NA
"1709",1,2,3,4,5,NA,NA,NA,NA,NA
"1710",1,2,3,4,5,NA,NA,NA,NA,NA
"1711",1,2,3,4,5,NA,NA,NA,NA,NA
"1712",1,2,3,4,5,NA,NA,NA,NA,NA
"1713",1,2,3,4,5,NA,NA,NA,NA,NA
"1714",1,2,NA,NA,5,NA,NA,NA,NA,10
"1715",1,2,NA,NA,5,6,7,8,9,10
"1716",1,2,NA,NA,NA,6,NA,NA,NA,NA
"1717",1,2,NA,NA,5,6,7,8,9,10
"1718",1,2,NA,NA,5,6,7,8,9,10
"1719",1,2,NA,NA,5,6,7,8,9,10
"1720",1,2,NA,NA,5,6,7,8,9,10
"1721",1,2,NA,NA,5,6,7,8,9,10
"1722",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",1,2,NA,NA,5,6,7,8,9,10
"1724",1,2,NA,NA,5,6,7,8,9,10
"1725",1,2,NA,NA,5,6,7,8,9,10
"1726",1,2,NA,NA,5,6,7,8,9,10
"1727",1,2,NA,NA,NA,NA,NA,NA,9,NA
"1728",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",1,2,NA,NA,5,6,7,8,9,10
"1730",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1731",1,2,NA,NA,NA,6,NA,NA,9,NA
"1732",1,2,NA,NA,5,6,7,8,9,10
"1733",1,NA,NA,NA,5,NA,NA,NA,9,NA
"1734",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1735",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1736",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1737",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1738",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1739",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1740",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1741",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1742",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1743",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1744",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1745",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1746",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1748",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1749",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1751",NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1752",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1753",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1754",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1755",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1756",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1757",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1758",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1759",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1760",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1761",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1762",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1763",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1764",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1765",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1766",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1767",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1768",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1769",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1770",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1771",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,NA,4,5,NA,7,NA,9,10
"1773",NA,NA,NA,4,5,NA,7,NA,9,10
"1774",NA,NA,NA,4,5,NA,7,NA,9,10
"1775",NA,NA,NA,4,5,NA,7,NA,9,10
"1776",NA,NA,NA,4,5,NA,7,NA,9,10
"1777",NA,NA,NA,4,5,NA,7,NA,9,10
"1778",NA,NA,NA,4,5,NA,7,NA,9,10
"1779",NA,NA,NA,4,5,NA,7,NA,9,10
"1780",NA,NA,NA,4,5,NA,7,NA,9,10
"1781",NA,NA,NA,4,5,NA,7,NA,9,10
"1782",NA,NA,NA,4,5,NA,7,NA,9,10
"1783",NA,NA,NA,4,5,NA,7,NA,9,10
"1784",NA,NA,NA,4,5,NA,7,NA,9,10
"1785",NA,NA,NA,4,5,NA,7,NA,9,10
"1786",NA,NA,NA,4,5,NA,7,NA,9,10
"1787",NA,NA,NA,4,5,NA,7,NA,9,10
"1788",NA,NA,NA,4,5,NA,7,NA,9,10
"1789",NA,NA,NA,4,5,NA,7,NA,9,10
"1790",NA,NA,NA,4,5,NA,7,NA,9,10
"1791",NA,NA,NA,4,5,NA,7,NA,9,10
"1792",NA,NA,NA,NA,NA,NA,7,8,9,10
"1793",NA,NA,NA,NA,NA,NA,7,8,9,10
"1794",NA,NA,NA,NA,NA,NA,7,8,9,10
"1795",NA,NA,NA,NA,NA,NA,7,8,9,10
"1796",NA,NA,NA,NA,NA,NA,7,8,9,NA
"1797",NA,NA,NA,NA,NA,NA,7,8,9,10
"1798",NA,NA,NA,NA,NA,NA,7,NA,9,NA
"1799",NA,NA,NA,NA,NA,NA,7,NA,9,10
"1800",NA,NA,NA,NA,NA,NA,7,8,NA,NA
"1801",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1802",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1803",NA,NA,NA,NA,NA,NA,7,NA,NA,NA
"1804",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1805",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1806",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1807",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1808",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1809",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1810",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1811",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1812",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1813",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1814",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1815",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1816",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1817",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1818",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1819",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1820",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1821",NA,2,NA,NA,5,6,NA,NA,NA,NA
"1822",NA,2,NA,NA,NA,6,NA,NA,NA,NA
"1823",NA,2,NA,NA,NA,6,NA,NA,NA,NA
"1824",NA,NA,NA,NA,5,NA,7,8,NA,10
"1825",NA,NA,NA,NA,5,NA,NA,8,9,10
"1826",NA,NA,NA,NA,5,6,7,8,9,10
"1827",NA,NA,NA,NA,5,6,7,8,9,10
"1828",NA,NA,NA,NA,5,6,7,8,9,10
"1829",NA,NA,NA,NA,5,6,7,8,9,10
"1830",NA,NA,NA,NA,5,6,7,8,9,10
"1831",NA,NA,NA,NA,5,6,7,8,9,10
"1832",NA,NA,NA,NA,5,6,7,8,9,10
"1833",NA,NA,NA,NA,5,6,7,8,9,10
"1834",NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1835",NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1836",NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"1837",NA,NA,NA,NA,5,NA,NA,8,NA,NA
"1838",NA,NA,NA,NA,5,NA,NA,8,NA,NA
"1839",NA,NA,NA,NA,5,NA,NA,8,NA,NA
"1840",NA,NA,NA,NA,5,NA,NA,8,NA,NA
"1841",NA,NA,NA,NA,5,NA,NA,8,NA,NA
"1842",NA,NA,NA,NA,5,6,7,8,9,10
"1843",NA,NA,NA,NA,5,6,7,8,9,10
"1844",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1845",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1846",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1847",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1848",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1849",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1850",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1851",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1852",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1853",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1854",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1855",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1856",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1857",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1858",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1859",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1860",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1861",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1862",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1863",1,2,NA,NA,NA,NA,NA,NA,NA,NA
"1864",1,2,3,4,5,NA,7,NA,NA,NA
"1865",1,2,3,4,5,NA,7,NA,NA,NA
"1866",1,2,3,4,NA,NA,7,NA,NA,NA
